# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
05/09/2026 00:45:08,Class A,255916087,55.556662,9.762648,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:45:08,Class A,255916087,55.556662,9.762648,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:45:25,Class A,563259900,58.198998,11.222095,At anchor,-0.7,0.1,261.6,173,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 00:47:12,Class A,255916087,55.556662,9.762648,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:47:12,Class A,255916087,55.556662,9.762648,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:48:04,Class A,244678000,55.674678,11.018032,At anchor,3.6,0.4,210.8,258,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:48:04,Class A,244678000,55.674678,11.018032,At anchor,3.6,0.4,210.8,258,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:48:08,Class A,255916087,55.556667,9.762657,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:48:08,Class A,255916087,55.556667,9.762657,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:48:49,Class A,563259900,58.198998,11.222095,At anchor,-0.7,0.1,261.6,173,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 00:50:03,Class A,244678000,55.674678,11.018032,At anchor,3.6,0.4,210.8,258,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:50:03,Class A,244678000,55.674678,11.018032,At anchor,3.6,0.4,210.8,258,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:51:06,Class A,244678000,55.674180,11.017942,At anchor,14.5,0.5,180.3,287,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:51:06,Class A,244678000,55.674180,11.017942,At anchor,14.5,0.5,180.3,287,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:51:08,Class A,255916087,55.556663,9.762638,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:51:08,Class A,255916087,55.556663,9.762638,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:53:12,Class A,255916087,55.556663,9.762638,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:54:05,Class A,244678000,55.674280,11.017925,At anchor,-7.5,0.5,19.6,308,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:54:05,Class A,244678000,55.674280,11.017925,At anchor,-7.5,0.5,19.6,308,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:54:08,Class A,255916087,55.556667,9.762637,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:54:08,Class A,255916087,55.556667,9.762637,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:56:03,Class A,244678000,55.674280,11.017925,At anchor,-7.5,0.5,19.6,308,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:57:07,Class A,244678000,55.674732,11.018190,At anchor,-14.5,0.2,342.1,265,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:57:07,Class A,244678000,55.674732,11.018190,At anchor,-14.5,0.2,342.1,265,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:57:07,Class A,244678000,55.674732,11.018190,At anchor,-14.5,0.2,342.1,265,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 00:57:08,Class A,255916087,55.556665,9.762593,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:57:08,Class A,255916087,55.556665,9.762593,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:59:12,Class A,255916087,55.556665,9.762593,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 00:59:12,Class A,255916087,55.556665,9.762593,Moored,0.0,0.0,155.4,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:00:07,Class A,244678000,55.674365,11.017883,At anchor,6.4,0.6,190.1,269,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:00:08,Class A,255916087,55.556675,9.762608,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:00:08,Class A,255916087,55.556675,9.762608,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:02:03,Class A,244678000,55.674365,11.017883,At anchor,6.4,0.6,190.1,269,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:03:08,Class A,255916087,55.556678,9.762615,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:03:08,Class A,255916087,55.556678,9.762615,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:03:09,Class A,244678000,55.674020,11.017780,At anchor,10.0,0.1,227.6,312,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:03:09,Class A,244678000,55.674020,11.017780,At anchor,10.0,0.1,227.6,312,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:03:09,Class A,244678000,55.674020,11.017780,At anchor,10.0,0.1,227.6,312,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:03:09,Class A,244678000,55.674020,11.017780,At anchor,10.0,0.1,227.6,312,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:06:07,Class A,244678000,55.674467,11.018058,At anchor,-11.4,0.6,27.8,297,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:06:08,Class A,255916087,55.556667,9.762642,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:06:08,Class A,255916087,55.556667,9.762642,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:06:24,Class A,563259900,58.198975,11.221148,At anchor,-2.9,0.1,256.2,161,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:08:03,Class A,244678000,55.674467,11.018058,At anchor,-11.4,0.6,27.8,297,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:08:03,Class A,244678000,55.674467,11.018058,At anchor,-11.4,0.6,27.8,297,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:09:07,Class A,244678000,55.674705,11.018100,At anchor,-6.4,0.2,265.4,259,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:09:07,Class A,244678000,55.674705,11.018100,At anchor,-6.4,0.2,265.4,259,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:09:07,Class A,244678000,55.674705,11.018100,At anchor,-6.4,0.2,265.4,259,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:09:08,Class A,255916087,55.556672,9.762627,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:09:21,Class A,563259900,58.198952,11.220957,At anchor,-0.7,0.1,257.1,155,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:11:12,Class A,255916087,55.556672,9.762627,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:11:12,Class A,255916087,55.556672,9.762627,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:12:06,Class A,244678000,55.674185,11.017877,At anchor,14.5,0.5,183.2,282,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:12:06,Class A,244678000,55.674185,11.017877,At anchor,14.5,0.5,183.2,282,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:12:08,Class A,255916087,55.556682,9.762622,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:12:08,Class A,255916087,55.556682,9.762622,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:12:24,Class A,563259900,58.198928,11.220770,At anchor,0.7,0.1,254.9,158,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:15:08,Class A,244678000,55.674100,11.017767,At anchor,-3.6,0.4,1.6,315,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:15:08,Class A,255916087,55.556653,9.762620,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:15:08,Class A,255916087,55.556653,9.762620,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:17:12,Class A,255916087,55.556653,9.762620,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:18:05,Class A,244678000,55.674605,11.018152,At anchor,-14.5,0.5,19.8,286,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:18:08,Class A,255916087,55.556658,9.762638,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:18:08,Class A,255916087,55.556658,9.762638,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:18:22,Class A,563259900,58.198892,11.220535,At anchor,-0.4,0.0,254.9,156,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:18:49,Class A,563259900,58.198892,11.220535,At anchor,-0.4,0.0,254.9,156,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:20:03,Class A,244678000,55.674605,11.018152,At anchor,-14.5,0.5,19.8,286,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:21:08,Class A,255916087,55.556660,9.762632,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:21:09,Class A,244678000,55.674642,11.017997,At anchor,5.4,0.5,203.6,258,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:21:09,Class A,244678000,55.674642,11.017997,At anchor,5.4,0.5,203.6,258,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:21:22,Class A,563259900,58.198915,11.220505,At anchor,-0.7,0.0,254.9,156,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:23:12,Class A,255916087,55.556660,9.762632,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:24:04,Class A,244678000,55.674177,11.017913,At anchor,16.1,0.4,184.3,287,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:24:08,Class A,255916087,55.556660,9.762623,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:24:08,Class A,255916087,55.556660,9.762623,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:24:21,Class A,563259900,58.198913,11.220455,At anchor,-1.1,0.0,254.9,154,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:24:49,Class A,563259900,58.198913,11.220455,At anchor,-1.1,0.0,254.9,154,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:26:03,Class A,244678000,55.674177,11.017913,At anchor,16.1,0.4,184.3,287,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:26:03,Class A,244678000,55.674177,11.017913,At anchor,16.1,0.4,184.3,287,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:27:08,Class A,255916087,55.556663,9.762630,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:27:08,Class A,255916087,55.556663,9.762630,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:27:10,Class A,244678000,55.674257,11.017907,At anchor,-8.7,0.7,14.7,307,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:27:10,Class A,244678000,55.674257,11.017907,At anchor,-8.7,0.7,14.7,307,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:27:10,Class A,244678000,55.674257,11.017907,At anchor,-8.7,0.7,14.7,307,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:27:10,Class A,244678000,55.674257,11.017907,At anchor,-8.7,0.7,14.7,307,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:27:22,Class A,563259900,58.198855,11.220382,At anchor,-0.4,0.0,254.9,152,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:29:12,Class A,255916087,55.556663,9.762630,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:30:06,Class A,244678000,55.674715,11.018208,At anchor,-8.7,0.3,17.6,274,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:30:06,Class A,244678000,55.674715,11.018208,At anchor,-8.7,0.3,17.6,274,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:30:08,Class A,255916087,55.556658,9.762627,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:30:08,Class A,255916087,55.556658,9.762627,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:32:03,Class A,244678000,55.674715,11.018208,At anchor,-8.7,0.3,17.6,274,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:33:08,Class A,255916087,55.556663,9.762637,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:33:08,Class A,255916087,55.556663,9.762637,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:33:08,Class A,244678000,55.674553,11.017998,At anchor,3.6,0.4,194.5,262,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:33:22,Class A,563259900,58.198813,11.220345,At anchor,0.7,0.0,254.9,151,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:35:12,Class A,255916087,55.556663,9.762637,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:35:12,Class A,255916087,55.556663,9.762637,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:36:08,Class A,244678000,55.674115,11.017903,At anchor,17.9,0.4,182.5,294,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:36:08,Class A,255916087,55.556672,9.762623,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:36:08,Class A,255916087,55.556672,9.762623,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:36:50,Class A,563259900,58.198813,11.220345,At anchor,0.7,0.0,254.9,151,9833656,9VDO6,NAVIG8 GRACE,Tanker,,32,183,GPS,7.6,SEBRO,04/09/2026 13:00:00,AIS,147,36,9,23
05/09/2026 01:38:03,Class A,244678000,55.674115,11.017903,At anchor,17.9,0.4,182.5,294,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:39:07,Class A,244678000,55.674302,11.017912,At anchor,-7.5,0.5,19.6,306,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:39:07,Class A,244678000,55.674302,11.017912,At anchor,-7.5,0.5,19.6,306,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
05/09/2026 01:39:08,Class A,255916087,55.556660,9.762658,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:39:08,Class A,255916087,55.556660,9.762658,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:41:12,Class A,255916087,55.556660,9.762658,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:41:12,Class A,255916087,55.556660,9.762658,Moored,0.0,0.0,26.3,300,1025411,CQ2516,CAPTAIN M.KYRIAKOU,Tanker,No additional information,23,150,GPS,6.2,DKFRC,04/09/2026 09:00:00,AIS,123,27,2,21
05/09/2026 01:42:06,Class A,244678000,55.674658,11.018200,At anchor,-10.0,0.3,20.7,278,9393345,PBLW,THUN GARLAND,Tanker,,15,116,GPS,5.0,DK KAL PEC 321,04/09/2026 15:00:00,AIS,105,11,14,1
